#   T1  T2  T3  T4  T5  T6  T7  T8  t
	49.26	58.56	59.24	48.56	58.18	64.31	52.31	34.46	280.0000
	49.51	58.78	59.44	48.82	58.52	64.58	52.59	34.56	282.0000
	49.77	59.00	59.63	49.07	58.85	64.84	52.86	34.64	284.0000
	50.02	59.21	59.82	49.31	59.17	65.09	53.11	34.72	286.0000
	50.27	59.42	60.00	49.55	59.48	65.34	53.36	34.82	288.0000
	50.51	59.62	60.17	49.79	59.78	65.58	53.60	34.91	290.0000
	50.75	59.82	60.34	50.02	60.08	65.81	53.84	35.01	292.0000
	50.99	60.01	60.51	50.25	60.37	66.04	54.07	35.11	294.0000
	51.22	60.20	60.67	50.47	60.65	66.26	54.29	35.21	296.0000
	51.45	60.39	60.82	50.69	60.92	66.47	54.50	35.30	298.0000
	51.68	60.57	60.97	50.90	61.19	66.67	54.70	35.41	300.0000
	51.90	60.75	61.13	51.12	61.45	66.88	54.90	35.51	302.0000
	52.12	60.87	61.19	51.32	61.70	66.80	55.10	35.61	304.0000
	52.34	60.74	60.95	51.52	61.90	66.14	55.28	35.72	306.0000
	52.55	60.36	60.42	51.71	61.98	65.17	55.44	35.82	308.0000
	52.73	59.82	59.72	51.86	61.92	64.08	55.52	35.92	310.0000
	52.87	59.20	58.92	51.96	61.76	63.00	55.54	36.03	312.0000
	52.97	58.53	58.08	52.02	61.50	61.98	55.48	36.13	314.0000
	53.02	57.87	57.25	52.02	61.19	61.02	55.36	36.23	316.0000
	53.03	57.22	56.45	51.97	60.82	60.12	55.16	36.33	318.0000
	53.01	56.59	55.68	51.89	60.43	59.30	54.93	36.44	320.0000
	52.96	55.99	54.96	51.79	60.01	58.54	54.63	36.54	322.0000
	52.89	55.42	54.28	51.65	59.58	57.83	54.32	36.65	324.0000
	52.79	54.89	53.64	51.50	59.15	57.18	53.98	36.75	326.0000
	52.68	54.39	53.05	51.33	58.71	56.57	53.62	36.85	328.0000
	52.56	53.92	52.50	51.15	58.28	56.00	53.24	36.94	330.0000
	52.43	53.48	51.98	50.96	57.84	55.46	52.86	37.04	332.0000
	52.29	53.06	51.51	50.77	57.40	54.96	52.48	37.13	334.0000
	52.15	52.68	51.06	50.57	56.97	54.49	52.10	37.22	336.0000
	52.00	52.31	50.64	50.37	56.55	54.04	51.72	37.31	338.0000
	51.85	51.97	50.25	50.17	56.15	53.62	51.34	37.39	340.0000
	51.70	51.65	49.90	49.96	55.73	53.21	50.97	37.47	342.0000
	51.54	51.35	49.56	49.77	55.33	52.84	50.61	37.55	344.0000
	51.39	51.06	49.24	49.57	54.95	52.47	50.26	37.63	346.0000
	51.23	50.79	48.95	49.36	54.56	52.12	49.92	37.70	348.0000
	51.07	50.54	48.67	49.17	54.19	51.79	49.59	37.76	350.0000
	50.92	50.30	48.41	48.97	53.83	51.47	49.27	37.82	352.0000
	50.77	50.08	48.18	48.78	53.48	51.16	48.95	37.88	354.0000
	50.61	49.87	47.95	48.59	53.13	50.87	48.65	37.93	356.0000
	50.46	49.66	47.73	48.40	52.80	50.59	48.36	37.98	358.0000
	50.31	49.48	47.53	48.23	52.47	50.32	48.09	38.03	360.0000
	50.16	49.29	47.35	48.05	52.16	50.06	47.82	38.08	362.0000
	50.02	49.12	47.17	47.87	51.85	49.81	47.56	38.11	364.0000
	49.87	48.96	47.00	47.70	51.55	49.58	47.31	38.15	366.0000
	49.73	48.80	46.85	47.53	51.27	49.34	47.08	38.18	368.0000
	49.59	48.65	46.70	47.37	50.98	49.13	46.85	38.21	370.0000
	49.45	48.51	46.56	47.20	50.71	48.91	46.63	38.24	372.0000
	49.31	48.38	46.43	47.05	50.45	48.71	46.42	38.26	374.0000
	49.18	48.25	46.29	46.90	50.19	48.51	46.22	38.28	376.0000
	49.05	48.12	46.18	46.74	49.95	48.32	46.03	38.29	378.0000
	48.92	48.00	46.06	46.60	49.70	48.14	45.85	38.31	380.0000
	48.79	47.89	45.95	46.45	49.48	47.97	45.67	38.32	382.0000
	48.66	47.78	45.85	46.32	49.25	47.79	45.50	38.33	384.0000
	48.55	47.67	45.74	46.16	49.03	47.63	45.32	38.32	386.0000
	48.42	47.58	45.65	46.04	48.82	47.48	45.17	38.33	388.0000
	48.30	47.48	45.57	45.91	48.61	47.32	45.03	38.34	390.0000
	48.18	47.38	45.48	45.79	48.41	47.18	44.89	38.34	392.0000
	48.07	47.29	45.40	45.66	48.23	47.03	44.76	38.34	394.0000
	47.96	47.20	45.32	45.54	48.04	46.90	44.62	38.34	396.0000
	47.84	47.12	45.25	45.43	47.86	46.76	44.50	38.34	398.0000
	47.74	47.03	45.18	45.31	47.68	46.64	44.38	38.33	400.0000
	47.63	46.96	45.11	45.20	47.52	46.52	44.27	38.33	402.0000
